userId,movieId,rating
16,2571,3.5
16,2641,3.0
16,2707,3.5
16,2723,3.5
16,2762,3.5
16,2858,3.5
16,2959,3.5
16,3000,4.0
16,3022,3.5
16,3108,4.0
16,3174,3.5
16,3429,3.5
16,3683,4.0
16,3741,4.0
16,3949,4.0
16,4002,3.5
16,4011,3.0
16,4226,4.5
16,4878,3.5
16,4973,4.0
16,4993,3.5
16,5618,4.5
16,5782,4.0
16,5952,3.5
16,5971,4.0
16,6350,3.5
16,7099,3.5
16,7153,3.5
16,7361,3.5
16,27611,4.0
16,27773,4.0
16,48394,4.0
16,58559,4.5
16,60069,4.0
16,68954,4.0
16,78499,4.5
16,79132,3.0
16,91529,4.5
17,1,4.5
17,44,3.5
17,47,4.0
17,50,4.5
17,110,4.5
17,111,4.0
17,150,3.5
17,260,5.0
17,293,3.5
17,296,5.0
17,318,5.0
17,356,5.0
17,480,4.5
17,527,4.5
17,541,3.5
17,589,4.5
17,590,4.5
17,592,4.5
17,593,4.5
17,750,4.5
17,780,4.0
17,858,5.0
17,899,3.5
17,904,4.0
17,910,3.5
17,1032,4.5
17,1036,4.0
17,1089,4.0
17,1090,4.5
17,1093,4.0
17,1100,3.5
17,1193,4.5
17,1196,5.0
17,1197,3.5
17,1198,4.5
17,1201,5.0
17,1206,5.0
17,1209,3.5
17,1210,5.0
17,1213,4.5
17,1221,4.5
17,1222,4.5
17,1228,4.5
17,1234,4.0
17,1240,5.0
17,1252,4.0
17,1258,4.0
17,1259,4.0
17,1263,4.0
17,1270,4.5
17,1291,4.0
17,1358,3.0
17,1375,3.5
17,1405,4.0
17,1466,3.0
17,1732,5.0
17,1967,4.0
17,2005,4.0
17,2019,3.5
17,2028,4.5
17,2194,4.0
17,2329,4.5
17,2502,4.5
17,2571,5.0
17,2717,3.5
17,2762,4.0
17,2858,4.0
17,2959,4.5
17,3039,4.5
17,3147,4.5
17,3263,4.0
17,3435,3.5
17,3508,4.0
17,3681,4.5
17,3702,3.5
17,3949,4.5
17,4226,4.0
17,4571,4.0
17,4993,4.5
17,5618,5.0
17,5782,4.0
17,5952,5.0
17,5971,4.0
17,6016,4.5
17,6350,5.0
17,6870,3.5
17,7099,5.0
17,7153,4.5
17,7482,4.0
17,27773,4.0
17,31658,4.5
17,33794,4.0
17,48394,4.5
17,48516,4.0
17,58559,4.5
17,60069,3.5
17,64839,3.5
17,68157,4.0
17,68358,4.5
17,77455,3.5
17,78499,4.0
17,79132,4.5
17,80463,4.0
17,81932,3.5
17,82459,4.0
18,1,3.5
18,2,3.0
18,6,4.0
18,16,4.5
18,32,4.0
18,34,2.5
18,36,4.0
18,47,4.5
18,50,5.0
18,70,3.5
18,104,2.5
18,110,4.5
18,111,4.0
18,145,3.5
18,163,4.0
18,165,4.0
18,180,4.0
18,208,3.0
18,223,4.0
18,231,2.5
18,235,4.5
18,260,4.0
18,288,4.0
18,293,4.5
18,296,4.0
18,318,5.0
18,329,4.0
18,337,4.0
18,344,2.5
18,356,4.5
18,364,3.0
18,367,2.5
18,370,3.0
18,374,2.5
18,377,2.5
18,380,2.5
18,431,4.0
18,435,2.0
18,442,3.0
18,457,3.5
18,466,2.5
18,480,3.5
18,500,3.5
18,502,2.0
18,508,4.0
18,527,4.5
18,541,4.0
18,555,4.0
18,586,3.5
18,588,3.5
18,589,4.5
18,590,4.0
18,593,4.5
18,595,3.0
18,608,4.5
18,628,3.5
18,648,3.0
18,653,3.0
18,673,3.0
18,745,4.0
18,778,4.5
18,780,4.0
18,784,2.0
18,849,3.5
18,858,4.0
18,904,4.5
18,908,4.0
18,913,4.0
18,919,4.0
18,923,5.0
18,924,4.0
18,1020,3.5
18,1036,4.0
18,1059,3.5
18,1080,4.5
18,1086,4.0
18,1089,4.0
18,1095,4.0
18,1136,4.5
18,1148,4.5
18,1193,4.5
18,1196,4.0
18,1198,4.0
18,1201,5.0
18,1203,5.0
18,1206,4.5
18,1207,4.5
18,1208,3.5
18,1209,5.0
18,1210,4.5
18,1212,4.5
18,1213,4.5
18,1214,4.0
18,1219,4.5
18,1221,5.0
18,1222,4.5
18,1223,4.5
18,1227,4.5
18,1234,4.5
18,1240,4.0
18,1245,4.0
18,1246,4.0
18,1247,4.5
18,1252,4.0
18,1260,4.0
18,1270,4.0
18,1275,3.5
18,1276,4.0
18,1291,4.0
18,1356,4.5
18,1370,3.5
18,1371,4.0
18,1374,4.5
18,1375,3.5
18,1391,3.0
18,1466,4.0
18,1517,2.5
18,1527,3.5
18,1544,3.5
18,1580,3.5
18,1608,3.0
18,1617,4.0
18,1625,3.5
18,1653,3.5
18,1676,3.5
18,1682,3.0
18,1704,4.0
18,1721,4.0
18,1729,4.0
18,1732,4.5
18,1784,3.5
18,1805,3.5
18,1892,4.0
18,1917,3.0
18,1918,3.5
18,1924,2.5
18,1954,4.0
18,1961,4.0
18,2000,4.0
18,2001,3.5
18,2002,3.5
18,2011,3.5
18,2012,3.0
18,2019,4.0
18,2028,4.0
18,2058,3.5
18,2115,4.0
18,2184,3.0
18,2194,3.5
18,2268,4.0
18,2278,3.5
18,2291,4.0
18,2324,4.5
18,2329,4.0
18,2409,4.0
18,2410,3.5
18,2411,3.0
18,2412,3.0
18,2420,4.0
18,2421,3.0
18,2422,3.0
18,2470,3.0
18,2490,3.5
18,2542,4.5
18,2571,4.5
18,2683,2.5
18,2692,3.0
18,2706,3.5
18,2762,4.5
18,2918,3.5
18,2951,4.5
18,2953,3.0
18,2959,4.5
18,2997,4.0
18,3052,4.5
18,3081,4.0
18,3147,4.0
18,3253,3.0
18,3257,3.0
18,3275,4.5
18,3462,4.0
18,3578,4.5
18,3681,4.5
18,3702,3.5
18,3751,3.5
18,3785,2.0
18,3793,4.0
18,3896,4.0
18,3949,4.5
18,3994,2.5
18,4007,4.0
18,4011,4.5
18,4226,4.5
18,4239,4.0
18,4262,4.0
18,4306,4.0
18,4327,4.0
18,4383,4.0
18,4643,3.0
18,4728,3.0
18,4816,3.0
18,4886,4.0
18,4896,3.5
18,4963,4.0
18,4973,4.0
18,4993,4.5
18,4995,4.5
18,5008,4.5
18,5120,4.5
18,5218,4.0
18,5266,3.5
18,5349,4.0
18,5418,4.0
18,5445,4.0
18,5459,2.5
18,5464,4.0
18,5481,3.0
18,5574,3.5
18,5608,4.0
18,5669,3.5
18,5679,4.0
18,5816,3.5
18,5903,3.5
18,5944,2.5
18,5952,3.5
18,5956,4.0
18,5989,4.0
18,5995,4.5
